device.id,highestPrice,purchaseCount,first_purchase_time,last_purchase_time,observation_period_end
4EC8FD8DDBDC9EA60F15D3689F72A303A7783E88,608,13,1405815650304,1405815838927,1412120576524
4ED201FE2F852FE2C6E0AF4631C70F15BBD4B52D,5000,4,1404956792048,1404957239444,1412120576524
4EF6DA815FC6A7EDF099548CBF65AE958B57568C,5000,44,1405040989869,1405711034644,1412120576524
4EF751914A0849D2E45CD105640248CA21CAE657,440,8,1405016992676,1405017008637,1412120576524
4EFDCA7C51A9AB0FAABECA98F22BE1CCF8EC673E,8000,46,1405107423094,1405386005698,1412120576524
4F01DE01CAD629574257928764EA21EA4A45D57D,680,10,1404865445955,1404865664469,1412120576524
4F15AA7D08F55FB1BAA0370166E81CCC4AAA1966,760,9,1404950685344,1404950805179,1412120576524
4F1AAA417307CE48FAA59F84E2A96C188E8CF0B6,5000,55,1404945406784,1404956737052,1412120576524
4F1EC3A0E3483522AAB68D3B444B00B3A4884B76,5000,6,1405361367378,1405644450723,1412120576524
4F1FEEE1B15F55D41E439F9E2AC52F8D393EC35D,20000,5,1405569861620,1405632486888,1412120576524
4F2466E76FDC10E669ED006FA0D231784C0F5D44,5000,13,1404949975622,1404950826183,1412120576524
4F2C1C52FBB9953295636D1D94288892CD356D1C,2000,8,1405045589463,1405122128912,1412120576524
4F2FF345838F8D2D9AFDF086E1E44DE01ABF742A,2000,40,1405329925606,1405380740125,1412120576524
4F31B944624FBA0CC1FB0ED7CA95F3F65ACD42D8,760,37,1405882400089,1405882536593,1412120576524
4F34B46A3A76CC9E8E97A8C44AEC5E4F02137092,400,1,1405657670424,1405657670424,1412120576524
4F38C0638423191E71AEB50A9DD33EA7EEE972CE,760,19,1405322334567,1405379682842,1412120576524
4F40F2270D14DC7879A52C6CB617396084A36FB7,5000,46,1405579623117,1405702216153,1412120576524
4F4ABF144609E5E88F0218512CD7CAB0D179F9EC,760,15,1405556638717,1405557266519,1412120576524
4F4C78B4EB85F3E86282FAC1447CF8BD9EE388C3,5000,16,1406704086614,1406756707231,1412120576524
4F57A79E2889A025587DD1D4978916C4CBEF1C51,20000,29,1405932496440,1405935231693,1412120576524
4F615074F122EF8CF879608BEA5DAB8B314CFB6B,400,1,1405542350919,1405542350919,1412120576524
4F7071B9EF0F2A03586B1DEEB0233A3188DDF83F,15000,59,1405395771616,1407356120016,1412120576524
4F70CE594E1CE70C6EB59D628D8DDF7CEBC8022E,400,1,1405567343673,1405567343673,1412120576524
4F71422D99F10BD59AD31482EA11A3449DD86747,400,1,1404956254318,1404956254318,1412120576524
4F79A737E62F277BEAC5F0132D7CF5C420A6AE74,440,2,1405052594283,1405052594283,1412120576524
4F7A0241FDD55692D4543F0C691A685977DB2306,400,1,1405711674177,1405711674177,1412120576524
4F878D5F4C8B623060713F3A594F4F0738886BBD,760,7,1410064544073,1410064828211,1412120576524
4F97B32151D24F5D10E796A1497409A99813ED94,5000,27,1405568807857,1405833893706,1412120576524
4F99A94AAE2D3B05E3B20CB9CC5ADC669E5B3ED4,5000,34,1407570663937,1408611590609,1412120576524
4FAE891CA3133E20DABA7A4E89426BA093A9E82F,5000,32,1405476444857,1410223340611,1412120576524
4FAF1805755D3BF1E0A4E6AAD6D8B163BD8616B1,2000,55,1405558203520,1405971798348,1412120576524
4FB0647B0E00FD8F04EAC7192E2A8E2E51E888A1,2000,2,1405706130690,1405710152596,1412120576524
4FB2A596F629283AEA2741EE400B8809DB7436B8,400,1,1406269356830,1406269356830,1412120576524
4FB486A030A1E751CC248D53212FBDB5E3CA5C6C,400,1,1405486522405,1405486522405,1412120576524
4FB97184A034B3E995D3337F3888C6BE1551A2B7,760,34,1405323038928,1405467068968,1412120576524
4FBB221200A50E6702D54D71AA31194A70A02C12,760,16,1405219442105,1405219702642,1412120576524
4FD11CA530D714E93D7F815D36E04D2D9A702D77,400,2,1404619975911,1404620110758,1412120576524
4FD80DB4199986FBC62AD81A33FD366ACAFD1BC5,15000,31,1405957870688,1405962467724,1412120576524
4FE15BBF42E5284F20292AEBB7C7B98CB8FA24D7,488,15,1405831305051,1405831987457,1412120576524
4FE757A3EED38A10AC2C2091EEB7CACF0724AB21,2000,5,1405516163047,1408974729383,1412120576524
4FEC8D98C1F02AD08D7A8904BC4C83BF7236F20E,488,9,1405209940107,1405210257318,1412120576524
4FF42ADD06BB69DC721EDAF1AEA595A681F6A918,544,16,1406064157931,1406064924219,1412120576524
4FF5072F916880FA3C4AE947EE2A82894156AA35,488,14,1406008615846,1406009003034,1412120576524
4FF692BD0CF4E52261DC42C300BED30C97773551,544,9,1405404922898,1405405132116,1412120576524
4FFEE7C36EFD90A4AC0ABE3B5EA8272A018F0F80,400,1,1405651966497,1405651966497,1412120576524
5001E5DF0A551EEF8C7F46151EAD7A2E57376E93,400,1,1405044412283,1405044412283,1412120576524
5006AC1B165F71859DCAF71A3C743E60A3F03167,2000,2,1406584426491,1406734241253,1412120576524
50077CB22315AA2D877699F207B4F62D74DB12CD,400,1,1405330233628,1405330233628,1412120576524
500A180589B8C902357EEA0C8CBFC911937EAA04,488,7,1405882434275,1405882509755,1412120576524
500E70DE454768A35B97B5BAE8039E2C08F4A78A,400,4,1405993058371,1405993500903,1412120576524
50100A29AC49CFC020FAE7676EDD727321009BE9,760,35,1405215662444,1405217458640,1412120576524
5015179225414B2326B60F8EAA63AD6D69810BD7,760,8,1405698189433,1405698383974,1412120576524
5015629142CE36F779641B4F063FAF5E3EC0816E,760,7,1405051552194,1405051562129,1412120576524
501F4D8449B307E8009335766AB2C6108566B5E0,400,3,1405919848635,1405919914580,1412120576524
502329C3E118DA09EBFBA9B195F436CD6052EC2B,5000,9,1405171813328,1405349541653,1412120576524
50266003E49C6C609ABF3C55994CE2D286207778,608,5,1405410073421,1405410073421,1412120576524
5027BB5ED7AEBAC56A2A7484395CC7ADAF12CE01,760,20,1405832339523,1407424261634,1412120576524
502ECE1149A735F9120B4C94F49ADA7F4247A770,488,9,1405402905291,1405703401472,1412120576524
50362B3BC88F37EE498B4A7518FF3224ECC40486,400,1,1405420206096,1405420206096,1412120576524
5049F7C27ADE56732789107514BF2F39979DA6C0,680,7,1405622726656,1405622742391,1412120576524
504AF2A9E61AD4962BC1602F4FBED01B86F9BFAC,2000,56,1404955639500,1405194891771,1412120576524
505B3D4A5880AFA3E31B69978E6964AACFA2D180,440,9,1404976471918,1406876415961,1412120576524
505E5BAADB64B2EBE65D6768609878130E8B22FF,15000,75,1405314454520,1410060998052,1412120576524
506498EED1E3972846BD95578EF5882B91E1E0E0,400,2,1405080163037,1405080261110,1412120576524
506C84DF4745C05111039024430A7D08227797DA,5000,24,1405433933199,1405434696916,1412120576524
506F5CE99CB133110059DEEE1888FC0375C309D2,2000,40,1405388672387,1405967421723,1412120576524
50716EE765645B8CA005983FCD22E14C2C253416,400,1,1406648655747,1406648655747,1412120576524
507CF7B6C8AC2CC86DD6309AF015449998A6F863,400,2,1405735968102,1405739560697,1412120576524
5086751F7F8858C1684B708E29EEC5326D217359,5000,45,1404872806784,1405105193240,1412120576524
5087E7484EDE9CC3FE29339B3D8112C15122A58C,20000,28,1405654103745,1405921897698,1412120576524
508C9CB126D07EB9BED1A482F94729D970549F43,5000,21,1405208704995,1405209924710,1412120576524
5090D92978483C175C4EC87F0BAA229B6EE9C217,400,1,1404882440991,1404882440991,1412120576524
5094ED905345359BF3BA948B041C92E91BB36210,400,1,1406719333844,1406719333844,1412120576524
5096C72BDEBBEB64B1FDB5D61CAFD193B7D299E1,5000,25,1406353405292,1406509626952,1412120576524
509C184FC3440FA1EA797642B3B74B3542F93554,2000,15,1404962276221,1405044778979,1412120576524
50A977BEFE727D04204FE9338FBD2A9E712361E6,2000,22,1406603284260,1406604824876,1412120576524
50AC766A8AC846CDB614ADDEAD481802D471DC50,680,7,1405314816057,1405314883863,1412120576524
50B050FF78F93B56ABE724F0DAAA3FA08FE2DA3D,608,11,1404909833075,1404944654127,1412120576524
50B0BC2BF05EED5F7A979DC88B56780BFE25C6EE,760,9,1406221818985,1406222116741,1412120576524
50B3E07CBA3E3AB0231E31743B3490EEE0B0BA88,400,1,1405211155066,1405211155066,1412120576524
50BB1E9EF1EF4EC2AEA61F4C862571608DB6503F,400,1,1405942448439,1405942448439,1412120576524
50C3EB2058F4D5896F6D97EE4026F445B71D12DF,400,1,1406254655768,1406254655768,1412120576524
50C94A749DE72FC67BEC440056CC2334D403B8BE,760,41,1405411692152,1405412264366,1412120576524
50DDE6793047FFD599443DAD327192EC876B7154,440,11,1405663059818,1405663575842,1412120576524
50E96AC4BBA38D74783CF9C19BB87EA17E6C2C6D,680,10,1405476697412,1405476857188,1412120576524
50ECDD4FC03C28CFCE7F479D0C76B1D48FCC99EE,2000,26,1405913684144,1405970920334,1412120576524
50F07CAF64A848BB98C3FF45A2A02F876C2CEEA8,2000,28,1405490821572,1405542383924,1412120576524
50F07CBE165284E62C06ED7D35411A362C7BBFB1,488,14,1405073500571,1406939322853,1412120576524
50FE50569547824051378A79D9C7A462B62ADA23,2000,25,1406200525994,1406201715697,1412120576524
51006351294EB88E89B7FCDACBD396CA33AA507B,760,19,1404962762720,1404963135650,1412120576524
51089A7CE0807A7A3A2BECC80877D4AA6845DE58,760,21,1405701068622,1405701475404,1412120576524
510AC2900A12076C1D440E1150DBFEEB670B8031,400,5,1405125616156,1405125616156,1412120576524
511AA6F5CA30D63A79D23E0D66B37C242AA045CC,760,30,1406002800435,1406003718294,1412120576524
51245958336007E7C692E2EE09AF672565B4E415,544,11,1405615127473,1405615269328,1412120576524
51351EE5A662E2961E1C62D7658E1BEA5C2DE49F,5000,14,1405120170742,1405120965113,1412120576524
51374D001977839D67E8D02F7E9D5A727477F7B9,2000,20,1406350637701,1406351672363,1412120576524
5146219F3E6FCC62A22D564D75F738B952170F98,680,7,1406074533184,1406074876755,1412120576524
5153BBC0189B313C2C09C7CD2FEBF590BA19C2EC,400,1,1404961449836,1404961449836,1412120576524
51546C550F761AEEA742BCCA1F353797822FC179,15000,67,1405019244841,1405362738312,1412120576524
51628E7BF62BDC1D18DA86FFFE0D4A044E2817A3,608,11,1405487478246,1405490156061,1412120576524
51693EAFEF16EF4B421248A8D2A6C5041314BE4E,15000,102,1405533358446,1407467131297,1412120576524
516A69E8F241135BE8DAAB6D1FB432D69959BCEC,15000,76,1405568016891,1408571852559,1412120576524
517610AA793E6212F0D5DBFB7C2DF495B08250E9,5000,8,1405558276831,1406138602831,1412120576524
518A749AD1270EFFBD21EF2A3050693A83F47B22,760,23,1404879562960,1404969107766,1412120576524
518E6D23175851BEFCD4A70A491E9545B540A087,400,1,1404960579477,1404960579477,1412120576524
518EE7741E47134B998F67290D4A16F3EF4DBD6B,40000,258,1405482645217,1406504761703,1412120576524
519E979E83639E676683A2E7BA4EE6E0A826E63E,400,3,1405448441363,1405448468727,1412120576524
519EB9681458B88D4AA959379F3468207F74D531,400,1,1405131637278,1405131637278,1412120576524
51A087E3815EE8A3E26B74A8217F6A5AA8962B0C,544,17,1405565027505,1405571538439,1412120576524
51AB30775395A7495C8BE3FBA16DFFB0EF63CA31,2000,43,1405170945701,1405176030104,1412120576524
51B223E64ED6F4050F7470237803247222F6AEEF,400,1,1405303855908,1405303855908,1412120576524
51B310C77C1737F551F863590B3A54BC8D521CE5,20000,39,1404948426350,1405187822994,1412120576524
51B64E57AAA7F4CDC48F1059374D6AFFE2E750D8,5000,54,1405711255801,1406266082848,1412120576524
51BAF7DB59D0E58D71E3E06D4509C021C2B954C8,2000,10,1405677967348,1405733479517,1412120576524
51C0CD1859E217DCBF4FDA87E9B01A10383053DA,440,6,1405455930981,1405455949817,1412120576524
51CA6B2117BEAE669253BB075BD48307FFB89539,15000,115,1404899440338,1406916233256,1412120576524
51DC5036DA5446AD593F180CD9DFDF2A081A48AA,400,1,1405003112992,1405003112992,1412120576524
51E6493D4BE0945B8B6EE14556B994E5AEBB5872,400,2,1406359027359,1406569107063,1412120576524
51E951321D72410E2F3AFB1922344A96C1DF4205,544,9,1405828715720,1410138629443,1412120576524
51ED1A35C121E5CBCFE8676B3F0ED36549E240D3,15000,70,1405060646494,1406738720125,1412120576524
51F5171B1FFE4BD2A85DB0E56C3123EE70AF7D4F,760,16,1405039471525,1405273841099,1412120576524
51F5ECFE0437191C9A0158920287C47382FF224D,440,8,1406559440258,1406559465837,1412120576524
520A742F173A58C5E4CF098882C62EA079FE4800,400,2,1405242160229,1405242160229,1412120576524
521202453E0BE87248539590F2AACFFD1DFA3F12,680,7,1405159136666,1405159191199,1412120576524
521F343B62AFAB18169A675AB14C4A90A5124AEC,400,1,1405061324598,1405061324598,1412120576524
52266825902C24884A9E5F5F669161D8ECC83C35,760,14,1404400870535,1404401247384,1412120576524
52282D404DB087309C786C6AAEEE1038CBE07608,400,1,1405055551763,1405055551763,1412120576524
522BD1FEB3EA8A063D329801BE46E4D839A3F756,5000,28,1405602275870,1405608188378,1412120576524
522D6BC88E332D56E3DDDB7AE68EA85015A7D4B1,400,1,1405184305491,1405184305491,1412120576524
52305E1B6E93B316CFDBFA8A4F4EF3F55FAC896C,400,1,1405680398779,1405680398779,1412120576524
52337C70A96017691C1157D5687CC46F15139CCA,680,11,1405771773099,1405808229719,1412120576524
523622327869F3FDD07DFB023F6ABBAD394CB48B,760,35,1404866700824,1404866741350,1412120576524
52441A4415600772D3E8CA09A7E4235D598C5CBA,15000,53,1406222975326,1406383817076,1412120576524
5250DA23A72A54BB89FD6285AA380DED84A63609,544,14,1405293370011,1405293489704,1412120576524
525B98A400F8B436E8158C5CD9DEDAB34F272539,760,15,1405394353637,1405395145453,1412120576524
526913F7DC9173CA1405D4CF51DF6BB2C3A085D6,400,1,1405307791045,1405307791045,1412120576524
5274B11BA69D58788871F6BF73FB71F4FF9714DF,440,2,1405166497169,1405166497169,1412120576524
527807F81E5DD953E36A4F3683904D72332A7D7B,2000,43,1405360033753,1406142767652,1412120576524
527AF6FB78497F410E0E15DB5264C51571DA79E9,608,5,1406505560634,1406505560634,1412120576524
527D48D16372607600BE113A25058FEC09928D5E,15000,67,1405052870167,1405140381242,1412120576524
528250A13D4DC13BDA78B9BCA9433D807CAB6A56,5000,9,1405646483629,1406428961015,1412120576524
5284369EA8E585C493476DAA93336582818AE2F3,2000,49,1404878247763,1404881378343,1412120576524
529B835EDAD59CF2F5B5AFC5503170C28BF88D00,400,1,1405433116913,1405433116913,1412120576524
529C92E6E803FA41A28A85E8F0612B4FCFAA1D09,400,1,1404999759783,1404999759783,1412120576524
52A2D1EE3D33DDED7EEDA99BB361E06BE105B2CE,680,6,1405008335276,1405008399086,1412120576524
52A350F7A1333F8127E1D57304A6D1621154770A,5000,20,1405429767120,1406289055896,1412120576524
52A9563C428B5A38DB3FC11087455B9DE324D9D1,680,7,1405016997032,1405109942370,1412120576524
52A99373B5E2EEA663C9B9F892F405B83A04476B,400,1,1405361835549,1405361835549,1412120576524
52AD586932E24C8B46E16DA440E99AF528282422,5000,9,1405212366392,1406295026018,1412120576524
52B92F5623E987788FE920311B966F15DF2587C8,5000,39,1406001424138,1406176862490,1412120576524
52C0179F7EA63C349B25BD34C4669785F473B92D,760,19,1404912495891,1404913216735,1412120576524
52C228709E16F55AD0249E72874DC91B94734D31,680,9,1406168471078,1406168792591,1412120576524
52C5D9B67CE1DBF60AB10433203AE26875E06296,2000,56,1405558732459,1405629748108,1412120576524
52C60E0F810A88DCC1B3DCAF23C5CE49C4C24EC0,488,11,1405634804209,1405635147260,1412120576524
52C875F48B8ACBFF257A22E3A5EF3AD91082152A,488,11,1405237202275,1405386932992,1412120576524
52E7B90E74D7481853AA67163247AB7E3A0EDFA0,400,3,1406227185290,1406227185290,1412120576524
52EDAB214CCE40C1A74DA81ED494B238E38A271D,1,1,1405021679440,1405021679440,1412120576524
52F1CFC2CD2FB6E993800612BC02909D72619717,2000,84,1405238768963,1410022479898,1412120576524
52F29C6C8BA39B53F3617D44AF198742050FAFA6,70000,115,1406071679384,1410650247643,1412120576524
52F556031FAB10F0D95B828E9621F2158D28967C,2000,21,1405615558259,1405616705115,1412120576524
52F98C81D9FD5E0644DBFB38D89B71505426FA69,5000,42,1405486881668,1406654719460,1412120576524
532B753B53F2547FE72D91E5A0F8F6FA07011AC7,5000,7,1406122939698,1406370423853,1412120576524
532CE723ADC0A03497EE587344BFDC32476BE3CD,15000,111,1405097119990,1405882094987,1412120576524
533115A20AA69BD3CAB942EC0E7E910EDEEAF8BB,2000,36,1406352889799,1406405555342,1412120576524
53351C46E74E27A5DB22EBB7D3561BF4F1C1D7A5,760,33,1405822636288,1405989984923,1412120576524
5338D6A62D2BE463D264AA0F45BED1EB729C3D8A,400,1,1405980550582,1405980550582,1412120576524
533F21B7F9D116B917A588EF4ECB3388D60B07DD,5000,29,1406064186779,1406077659442,1412120576524
53442F5DB424A4070DA254F3A7383CFAAF1E1166,400,2,1406445630844,1406445753182,1412120576524
534B73E09A4813785BDA37B2DD07F87E69331798,680,6,1405809143116,1405809144035,1412120576524
534FABB63D852DF5A440C2014CBA6EF07347A3F2,400,2,1406932813830,1406932931681,1412120576524
5351D6916E5585B3C3D8C53D2D5043677C761E2E,5000,50,1405468814638,1406503403123,1412120576524
5354835354BFB00CACE95E4819E76D6CCA055239,400,1,1405670356049,1405670356049,1412120576524
5355E910C8E5304DF09A79EB759FE40DBC84B7CF,400,1,1404284460394,1404284460394,1412120576524
5359BFC06D5C92AF79E84DF4810BF1C82B923B26,440,5,1405935739304,1406008013022,1412120576524
535D85F0885F8089FA1F54AB8F9AEF7F03055C5B,400,1,1404919090383,1404919090383,1412120576524
537E21FC6CA9BA96AC704AA9693B6F75F70BFB54,760,27,1405191983355,1405284728437,1412120576524
538649A33D5E41A35AD21321B4E2AC1F1DBCBAA1,5000,8,1405052114978,1405713384522,1412120576524
538CADF83782D1FFDA8001E89569E82764F06D11,5000,14,1405958511379,1408649553099,1412120576524
538F782C233CB4EFA3CB6AF907F0B8CC32C7B33F,2000,30,1405284177683,1408752678408,1412120576524
538F805BB724B6E8668075CAEDE74BFD134E608B,5000,52,1406419581815,1406596612456,1412120576524
539ADCD0C836D78EF2E2BEBDFAB3700AA87003E4,608,12,1404951415821,1406002104752,1412120576524
53A41768CC697C94FF12BFC0123BE582A904B65E,544,10,1405287271529,1405287276194,1412120576524
53A468B09A67BFDE2041988924E61D0C25F3B11F,400,2,1404949235571,1404949235571,1412120576524
53A5C4C19201392A2E168552EFEE02AED8DD9E39,400,1,1404666058727,1404666058727,1412120576524
53AAD34EB859E0193F43C47963B2DDBD629F7138,760,23,1405486898708,1405544288183,1412120576524
53B377616EE8F0806555943CD8F79B32801E6356,680,6,1404948060811,1404948115894,1412120576524
53B7E43ADCCBA020AAE4637DAE8D0F0B74307A18,5000,17,1405692150759,1405769160355,1412120576524
53C047C064B37A3C0E8CC40247689F8E7C456923,680,7,1406426557906,1406426576911,1412120576524
53C7E7C7136CBB0C19EE59DEA2A6A7BE2DAC0184,760,13,1405298187240,1405298533785,1412120576524
53C86C21B7E3A298031C1A642B6D9A14F56C7FDB,760,30,1406162855891,1406162937735,1412120576524
53D74678B357793249EAB5F1D6271A95BCA29969,2000,22,1405043618702,1405108453740,1412120576524
53D8CD94EA28CB9D7AB75005E9996CFDBF389F70,760,17,1405452751413,1405453197292,1412120576524
53DCC00F4C8926BB79FA023247D63B656F1BE248,440,7,1405086433492,1405086447064,1412120576524
53DEF8CC799E1EAB621E5F4F332A6D174B2D88B7,400,1,1405450690362,1405450690362,1412120576524
53F4F36CFA3E3A7C0A75D21EEE8084CAA09BD34D,5000,70,1406447159510,1406448996518,1412120576524
53F59FA20E1AB516CA3BD8690C5D6D29A99C45CD,400,1,1405099500554,1405099500554,1412120576524
53FA851121B5E02E72E23DAC336F5B9C274F95D0,70000,120,1405741816051,1406423906245,1412120576524
53FCB2F682CBFA127657B2A5FD13505F5F23540E,488,14,1404885718149,1404886237856,1412120576524
53FCF7E5A941DD22050C18FCFD4AD29FD2AA6EA0,488,11,1405142664203,1405142822112,1412120576524
53FDA8E049D31C2EC09F0D63C7B8E029442297FA,5000,14,1406469876950,1406470529248,1412120576524
540B9B94780D072AEAF5EF82C2D29E87CCD98309,488,16,1405654852717,1406158718414,1412120576524
540C30F65BBEA009A07EDC65566074F04D515A03,440,7,1405392381603,1405650085492,1412120576524
54156D682A63DA9F2CAA13AA153A14B9B299AE83,15000,98,1404889931552,1405637361491,1412120576524
541EA80561F5E2E2F95757A456CD75D648C8CF6B,5000,31,1405045028923,1405573008707,1412120576524
5427C8632CA8D22CBFA08152F83749F7EF408ADC,400,1,1405311095769,1405311095769,1412120576524
5427D0A593F2E1876F831BEE10D2308D05143D2A,760,14,1405303575838,1409369046987,1412120576524
5430E69E0B06E679C772F01481437F378F6EBF14,2000,25,1405571960925,1405779437092,1412120576524
5431535BEFB1669985B010492F2722EDC643752B,2000,32,1405529337889,1406304593191,1412120576524
543C0AB50D40B4EB5219EF20C6E42A5CB89DA4EC,760,33,1406594955993,1406596212478,1412120576524
54418B648256C9987B3649D7289FFF97F8A02728,760,16,1405006125826,1405017921673,1412120576524
5446FD6D128389E431238B18A89DD5792F32124A,488,3,1405482974088,1405483101419,1412120576524
5449CFEE576C223CF776157B210C23F861ACBF40,488,7,1404959300700,1404959329692,1412120576524
545F955F69DC87028408FF22FAF79C1B04F5559B,20000,42,1405736414553,1406583324026,1412120576524
546318262B947E11E8407CB9C68EA87DD1131FD1,400,1,1405041145330,1405041145330,1412120576524
547AE817EFDB28081850B2B8A17C2434D7DF6695,5000,18,1405972412893,1408503378919,1412120576524
54828DCC2F0F6F258E670B838E7BA95707A86242,400,3,1405482207477,1405482657787,1412120576524
548A1432DBF07194C21FD2D77AD1AB132B3434E4,2000,29,1405547925047,1405612197250,1412120576524
5497CF6292899AA1F193FDF5BEB05DAAA3004999,440,11,1405638398470,1405638685884,1412120576524
549968292031A009721962CA109591A109C36F9C,608,6,1406642127196,1406642195479,1412120576524
549A47275420B850D42825DB01901A615CA21024,2000,48,1405842745031,1405845571093,1412120576524
54A533B3824E2382B3D92A8C0C7C9900A317886D,2000,70,1404877788382,1405285521511,1412120576524
54A9AAD20D6337314D3D8B1DFD49069E8E0B0FB1,760,7,1405985048843,1405985072952,1412120576524
54B3765806D6BB3D7804B36F8424C573677998B2,544,15,1405716710506,1405717329919,1412120576524
54BE9C3553EF7BB8913ED4B630FBD9655E3C16AB,760,15,1405322353498,1405338960929,1412120576524
54C4949FC1C502566ED746756C5BACADEA269ED3,400,1,1405797935965,1405797935965,1412120576524
54C4CB6A3E3649AEE43034BB51EFE25C8EE8EBAF,440,8,1405636209222,1405636225575,1412120576524
54D4DCBABB4A8603E1C5F13321C0CEE40E4BCAEB,440,6,1406562049754,1406562073600,1412120576524
54DC01924FF36F1AE33A18CFDA3E3883F0AACCBC,5000,41,1405230051612,1405415789905,1412120576524
54DF1AD51EC9DA500A9C4D63C860F61D9365691F,2000,29,1405365298796,1405429469147,1412120576524
54E14DEAD537F55A9D5B3416B18C0D894675F5C7,5000,60,1405385614165,1410725324520,1412120576524
54E1F24F7672FC6C7C90EA599614745EE988EAD6,5000,20,1404956533746,1404957509746,1412120576524
54E3FB9BA9D2240A9C98958530EF22484A1C66AB,680,16,1404876990068,1404877728967,1412120576524
54E3FDDB855B53C6293A0DF60477028EF87F5FD9,760,9,1405331515851,1405331606529,1412120576524
54EECD3C735C8F97DFD725C44560BF105D67F28F,400,1,1405020828934,1405020828934,1412120576524
551056A4A0BBDC7A3E8409DF3655E2D083249410,544,20,1405344825839,1405345184216,1412120576524
55122D8047ABE92E3C1547736438AD5A1A998D3C,400,1,1406062219347,1406062219347,1412120576524
55153B8CA46378BDD71B475DA3E9F336528B3BB6,400,1,1405948430284,1405948430284,1412120576524
55201ACFCCD1557C12052F07001C514B16D78107,760,9,1405734266284,1405734420523,1412120576524
5531A50C7F0F2A96ACBA071682162BD1584EE1DD,608,5,1405626007829,1405626237309,1412120576524
553C537AD509849B3853BEB2AB1CB5D47B08D5B2,760,8,1404952958823,1404952975150,1412120576524
554E029B2ED04D49EAD4EA90BAB7FAD8B447E577,488,9,1404661999772,1404662240851,1412120576524
554F0778CC174CE763FEF85F2E327778D8425CA5,760,25,1405729564958,1405730531126,1412120576524
5554A364F09D5DECCF9BF79EC2523BEFE1566D97,440,4,1405966656413,1405966656413,1412120576524
5555BE7D42220D63530D4483F070EFDD0EBC1F7C,5000,46,1406423563686,1406673807476,1412120576524
55576F22F0DF4F271C2D9AE9192955B0B78B1186,20000,23,1405300768308,1405806711876,1412120576524
555B0E69457EFEE22E0CC180FBE9577C28DC290A,2000,42,1405892367217,1405909737461,1412120576524
555C1FACF27391244ECAF028765A1857187E51FB,400,2,1404954158964,1404954194333,1412120576524
555C6F08517C4D925680B13068DE2B36F4E91B2D,608,13,1405282600958,1405283027807,1412120576524
555D4B5C7236934D0BA026BEC1C305C2C159D0D8,760,37,1406094180480,1406094267039,1412120576524
555DC66CFB280B1A40A9DE195B45DAFD01257E0D,70000,140,1405477130598,1406948457589,1412120576524
5567B058570E297AE0F0786B23CDAFFDB662BB4B,440,5,1405153771372,1405153858993,1412120576524
556F0EC793EF9435AE97D1A27B2367CADA882BC9,400,1,1405388882808,1405388882808,1412120576524
5575868B8AB14A289C9953C2112A302BEC251DFE,760,25,1405981435119,1406079472924,1412120576524
557C3830218EE72C3E1C1FF7589C63ABB9AE0B00,488,15,1405652484836,1405652704265,1412120576524
5583D494755B9B75681416966C2D370028649585,760,22,1405655354375,1405656412601,1412120576524
5584CFEDFCB8E0A4CD360F8F6887CDAD27EB0603,488,11,1406346347723,1406346380106,1412120576524
5589E97B82A31C6F632015D7861DC3956974E722,760,11,1405490842433,1405491421553,1412120576524
558C1C6722CC78BFD098B54D48B4CCF05F542E2E,440,7,1405338569281,1405338626061,1412120576524
558DEF16B8FD28910B93991F8614DB1B35CC8A3B,760,7,1405476152887,1405476362666,1412120576524
558EE084722891E4F1F5D1476DDA660FC06684B1,5000,5,1405263815219,1405343128002,1412120576524
55916895912EC6A17770732FB55E1FB8BD77F792,5000,12,1405487907000,1405524583229,1412120576524
55961978B818F6CD0BD47BE3CF12F96C57AA3BB5,2000,27,1405302918226,1405870464214,1412120576524
55A1EBAE8A68857F57B2908214B06832AB8B65DD,5000,57,1405443721367,1406602384197,1412120576524
55B0EB172F9A38218DDD33F042EB850A4E7A26FF,760,34,1405612700914,1405613759910,1412120576524
55B2FF49D082FA4D9330F4E07E9CE41647224FAA,544,13,1406036946545,1406067988215,1412120576524
55B6357BED2799E894C7D73A530BA384F9BE8F96,5000,18,1404913110338,1404913397132,1412120576524
55BAA73138D7B2EE7EE19F206BEBF2DDBD017C14,440,5,1405335319160,1405335548659,1412120576524
55C350804280A6E913198494C6F0A2611982C1A4,5000,38,1406161062563,1406633182371,1412120576524
55C45D6699D4A394CBF6CC79BE4DE4E190C3540E,608,10,1404868745640,1408813904583,1412120576524
55C87D768A93B956FDD509046820DEAE9B84F8C6,2000,61,1405148521758,1405220166333,1412120576524
55D4CD87ABA51C94F731BACD21CDD6378BEB0D27,5000,28,1406183221206,1406604164268,1412120576524
55D7C9A1F67882BDE4F4D0892BF0124706EB70C8,1,1,1408021054085,1408021054085,1412120576524
55D9D20DB34DADF454D799FF6D2A8038C96CDC66,2000,28,1406256653279,1406669631181,1412120576524
55E8F49DA6A241AD2C6F4FEB9D462638E1FA0943,400,1,1404878590622,1404878590622,1412120576524
55EC034B436C4C3ABEFEE146CDB74C0D019A6F27,760,24,1405733443784,1405815276612,1412120576524
55FDA324A99B284EC40A760EC2D894B4FD8545C6,760,32,1405113244672,1405272530423,1412120576524
